flight_id,flight_no,city_depart,city_arrive,scheduled_departure,scheduled_arrival,fl_month,flight_minute,model,class_available,seat_available,ticket_no,class_occupied,seat_occupied,ticket_price
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21F,5432351856   ,Economy,21F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6E,5432351888   ,Economy,6E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17B,5432351889   ,Economy,17B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22C,5432351890   ,Economy,22C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19B,5432351927   ,Economy,19B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13B,5432351953   ,Economy,13B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14E,5432351954   ,Economy,14E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8A,5432351996   ,Economy,8A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22D,5432352021   ,Economy,22D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20E,5432352026   ,Economy,20E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4D,5432352027   ,Economy,4D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4B,5432352037   ,Economy,4B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12B,5432352038   ,Economy,12B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12F,5432352065   ,Economy,12F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,7C,5432352066   ,Economy,7C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15F,5432352069   ,Economy,15F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21C,5432352070   ,Economy,21C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5B,5432352076   ,Economy,5B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17E,5432352077   ,Economy,17E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14F,5432352079   ,Economy,14F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22B,5432352081   ,Economy,22B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11A,5432352084   ,Economy,11A,13400.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9A,5432352093   ,Economy,9A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21E,5432352106   ,Economy,21E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18E,5432352107   ,Economy,18E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18C,5432352108   ,Economy,18C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15B,5432352115   ,Economy,15B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22F,5432352150   ,Economy,22F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11E,5432352151   ,Economy,11E,13400.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9B,5432352165   ,Economy,9B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,10D,5432352166   ,Economy,10D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13A,5432352167   ,Economy,13A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19E,5432352168   ,Economy,19E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5A,5432352191   ,Economy,5A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14D,5432352192   ,Economy,14D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5D,5432352242   ,Economy,5D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8C,5432352243   ,Economy,8C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19D,5432352270   ,Economy,19D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20B,5432352271   ,Economy,20B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20A,5432352277   ,Economy,20A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,10C,5432352282   ,Economy,10C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15C,5432352283   ,Economy,15C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,22E,5432352292   ,Economy,22E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,10E,5432362839   ,Economy,10E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6F,5432362853   ,Economy,6F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,10B,5434147810   ,Economy,10B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20D,5434147812   ,Economy,20D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6B,5434147813   ,Economy,6B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4C,5434147814   ,Economy,4C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9D,5434147815   ,Economy,9D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6C,5434147816   ,Economy,6C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,7D,5434147817   ,Economy,7D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,4E,5434147818   ,Economy,4E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12D,5434147819   ,Economy,12D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12C,5434147820   ,Economy,12C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23F,5434147821   ,Economy,23F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13D,5435172604   ,Economy,13D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8B,5435172605   ,Economy,8B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20F,5435172606   ,Economy,20F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5F,5435172607   ,Economy,5F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12E,5435172608   ,Economy,12E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5C,5435172609   ,Economy,5C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18D,5435172610   ,Economy,18D,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8F,5435172611   ,Economy,8F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15A,5435172612   ,Economy,15A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6A,5435172613   ,Economy,6A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19F,5435172615   ,Economy,19F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11F,5435172616   ,Economy,11F,13400.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16B,5435172619   ,Economy,16B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,12A,5435172620   ,Economy,12A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11D,5435172621   ,Economy,11D,13400.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21A,5435172622   ,Economy,21A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18B,5435172623   ,Economy,18B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8E,5435172624   ,Economy,8E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21B,5435172625   ,Economy,21B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13E,5435172626   ,Economy,13E,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14B,5435172628   ,Economy,14B,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11C,5435172629   ,Economy,11C,13400.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18F,5435172630   ,Economy,18F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19A,5435172631   ,Economy,19A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,11B,5435172632   ,Economy,11B,13400.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17C,5435489667   ,Economy,17C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17A,5435489668   ,Economy,17A,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,20C,5435489669   ,Economy,20C,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16F,5435489670   ,Economy,16F,12200.00
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,19C,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,5E,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13C,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17F,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,14A,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15D,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23B,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,9E,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,18A,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,13F,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,17D,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,21D,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,8D,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16D,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,16A,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23E,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,15E,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,6D,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,7E,,,,
136120,PG0252,Anapa,Moscow,2017-02-24T10:05:00Z,2017-02-24T11:45:00Z,2.0,100.0,Boeing 737-300,Economy,23A,,,,
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,2C,5432052102   ,Business,2C,36600.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,1D,5432349741   ,Business,1D,36600.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,1F,5432349749   ,Business,1F,36600.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,1A,5432349751   ,Business,1A,36600.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,2D,5432349753   ,Business,2D,36600.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,1C,5432349910   ,Business,1C,36600.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,2A,5432350047   ,Business,2A,36600.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,2F,5434147246   ,Business,2F,36600.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,3D,5435489496   ,Business,3D,36600.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,3C,5435722648   ,Business,3C,36600.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,3F,,,,
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Business,3A,,,,
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,23D,5432052100   ,Economy,23D,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,7F,5432052101   ,Economy,7F,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,21A,5432052103   ,Economy,21A,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,12C,5432052104   ,Economy,12C,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,20A,5432333373   ,Economy,20A,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,18F,5432333382   ,Economy,18F,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,21B,5432333393   ,Economy,21B,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,4D,5432333395   ,Economy,4D,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,8E,5432333416   ,Economy,8E,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,14B,5432333420   ,Economy,14B,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,6D,5432333431   ,Economy,6D,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,5C,5432333445   ,Economy,5C,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,6C,5432333446   ,Economy,6C,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,21C,5432333448   ,Economy,21C,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,23E,5432333449   ,Economy,23E,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,6E,5432333450   ,Economy,6E,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,22C,5432349588   ,Economy,22C,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,23A,5432349660   ,Economy,23A,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,16F,5432349661   ,Economy,16F,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,15F,5432349685   ,Economy,15F,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,7A,5432349709   ,Economy,7A,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,10D,5432349710   ,Economy,10D,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,20F,5432349729   ,Economy,20F,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,10E,5432349730   ,Economy,10E,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,17C,5432349740   ,Economy,17C,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,23F,5432349750   ,Economy,23F,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,14C,5432349758   ,Economy,14C,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,10C,5432349759   ,Economy,10C,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,22D,5432349761   ,Economy,22D,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,12B,5432349787   ,Economy,12B,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,4F,5432349788   ,Economy,4F,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,13B,5432349828   ,Economy,13B,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,15E,5432349840   ,Economy,15E,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,7B,5432349861   ,Economy,7B,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,7C,5432349872   ,Economy,7C,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,11F,5432349892   ,Economy,11F,13400.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,13E,5432349893   ,Economy,13E,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,14A,5432349894   ,Economy,14A,12200.00
136122,PG0252,Anapa,Moscow,2017-01-08T10:05:00Z,2017-01-08T11:45:00Z,1.0,100.0,Boeing 737-300,Economy,7D,5432349912   ,Economy,7D,12200.00
